2018-01-15 10:48:08.743 INFO  Starting Forge Server.
2018-05-24 19:34:10.950 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:34:10.950 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 19:38:53.119 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 19:39:11.103 INFO  Executed vmMetricsCalculator (0.16 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 19:39:11.103 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 19:39:11.103 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 19:39:11.104 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:39:11.104 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:39:11.108 INFO  Executed vSwitchMetricsCalculator (0.003 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 27 nodes, 128 observations
2018-05-24 19:39:11.108 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:39:11.109 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 19:43:52.721 INFO  Executed updateVMwareFolderService (0.007 seconds) - Update Folder Service Tree took 0.007 seconds
2018-05-24 19:43:53.133 INFO  Executed vmObjectDeletion (0.014 seconds) - no updates
2018-05-24 19:43:53.133 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 19:44:11.260 INFO  Executed vmMetricsCalculator (0.157 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 19:44:11.261 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 19:44:11.261 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 19:44:11.261 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:44:11.261 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:44:11.267 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 128 observations
2018-05-24 19:44:11.267 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:44:11.267 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 19:48:53.134 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 19:49:11.445 INFO  Executed vmMetricsCalculator (0.184 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 19:49:11.446 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 19:49:11.446 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 19:49:11.446 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:49:11.447 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:49:11.451 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 27 nodes, 128 observations
2018-05-24 19:49:11.451 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:49:11.451 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 19:53:52.725 INFO  Executed updateVMwareFolderService (0.003 seconds) - Update Folder Service Tree took 0.003 seconds
2018-05-24 19:53:53.147 INFO  Executed vmObjectDeletion (0.013 seconds) - no updates
2018-05-24 19:53:53.147 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 19:54:11.604 INFO  Executed vmMetricsCalculator (0.158 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 19:54:11.604 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 19:54:11.604 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 19:54:11.605 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:54:11.605 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:54:11.609 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 27 nodes, 128 observations
2018-05-24 19:54:11.609 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:54:11.610 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 19:54:52.382 INFO  Updated last alarm event process time to 2018-05-24 19:54:52.328
2018-05-24 19:54:52.382 INFO  Processed 2 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-05-24 19:09:53.624 to 2018-05-24 19:54:52.328
2018-05-24 19:54:53.543 WARN  java.net.SocketException: Connection reset
2018-05-24 19:54:53.544 WARN  	at java.net.SocketInputStream.read(SocketInputStream.java:210)
2018-05-24 19:54:53.544 WARN  	at java.net.SocketInputStream.read(SocketInputStream.java:141)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.InputRecord.readFully(InputRecord.java:465)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.InputRecord.read(InputRecord.java:503)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.SSLSocketImpl.readRecord(SSLSocketImpl.java:983)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.SSLSocketImpl.performInitialHandshake(SSLSocketImpl.java:1385)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.SSLSocketImpl.startHandshake(SSLSocketImpl.java:1413)
2018-05-24 19:54:53.544 WARN  	at sun.security.ssl.SSLSocketImpl.startHandshake(SSLSocketImpl.java:1397)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.https.HttpsClient.afterConnect(HttpsClient.java:559)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection.connect(AbstractDelegateHttpsURLConnection.java:185)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.http.HttpURLConnection.getOutputStream0(HttpURLConnection.java:1316)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.http.HttpURLConnection.access$100(HttpURLConnection.java:91)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.http.HttpURLConnection$8.run(HttpURLConnection.java:1283)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.http.HttpURLConnection$8.run(HttpURLConnection.java:1281)
2018-05-24 19:54:53.544 WARN  	at java.security.AccessController.doPrivileged(Native Method)
2018-05-24 19:54:53.544 WARN  	at java.security.AccessController.doPrivilegedWithCombiner(AccessController.java:782)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.http.HttpURLConnection.getOutputStream(HttpURLConnection.java:1280)
2018-05-24 19:54:53.544 WARN  	at sun.net.www.protocol.https.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:250)
2018-05-24 19:54:53.544 WARN  	at sun.reflect.GeneratedMethodAccessor931.invoke(Unknown Source)
2018-05-24 19:54:53.544 WARN  	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2018-05-24 19:54:53.544 WARN  	at java.lang.reflect.Method.invoke(Method.java:498)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:93)
2018-05-24 19:54:53.544 WARN  	at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:325)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.metaclass.MethodMetaProperty$GetBeanMethodMetaProperty.getProperty(MethodMetaProperty.java:76)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.callsite.GetEffectivePojoPropertySite.getProperty(GetEffectivePojoPropertySite.java:64)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.callGetProperty(AbstractCallSite.java:296)
2018-05-24 19:54:53.544 WARN  	at script_postAlarmMessage.run(script_postAlarmMessage.groovy:39)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.groovy.GroovyScript.exec(GroovyScript.java:153)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.Script.runInternal(Script.java:321)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.Script.run(Script.java:266)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.ScriptLoader.callScript(ScriptLoader.java:390)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.groovy.NamedScriptInvokerMetaClass.invokeMethod(NamedScriptInvokerMetaClass.java:103)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.callsite.PogoMetaClassSite.callCurrent(PogoMetaClassSite.java:69)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCallCurrent(CallSiteArray.java:52)
2018-05-24 19:54:53.544 WARN  	at org.codehaus.groovy.runtime.callsite.PogoMetaClassSite.callCurrent(PogoMetaClassSite.java:84)
2018-05-24 19:54:53.544 WARN  	at Cartridge_null_Rule_Post_Alarm_Info_Demo_Severity_Fire_Expression_com_quest_nitro_service_rule_expression_Condition_script_354237731d22d3debbe6ac00501c008f.run(Cartridge_null_Rule_Post_Alarm_Info_Demo_Severity_Fire_Expression_com_quest_nitro_service_rule_expression_Condition_script_354237731d22d3debbe6ac00501c008f.groovy:7)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.groovy.GroovyScript.exec(GroovyScript.java:153)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.Script.runInternal(Script.java:321)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.Script.run(Script.java:266)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.scripting.ScriptingService.invoke(ScriptingService.java:635)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.expression.Expression.evaluate(Expression.java:132)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.ConditionalSeverity$1$1.run(ConditionalSeverity.java:95)
2018-05-24 19:54:53.544 WARN  	at java.security.AccessController.doPrivileged(Native Method)
2018-05-24 19:54:53.544 WARN  	at javax.security.auth.Subject.doAs(Subject.java:422)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.security.util.SecUtils$5.run(SecUtils.java:1168)
2018-05-24 19:54:53.544 WARN  	at java.security.AccessController.doPrivileged(Native Method)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.security.util.SecUtils.doAsService(SecUtils.java:1165)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.ConditionalSeverity$1.run(ConditionalSeverity.java:92)
2018-05-24 19:54:53.544 WARN  	at java.security.AccessController.doPrivileged(Native Method)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.ConditionalSeverity.evaluateCondition(ConditionalSeverity.java:89)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.Rulette.triggerInternal(Rulette.java:511)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.Rulette.trigger(Rulette.java:470)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.Rule.trigger(Rule.java:1452)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.rule.rule.Rule$EventSubscriberAdapter.process(Rule.java:1668)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.event.EventService$EventNotifier.run(EventService.java:299)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.event.EventPublisher.doWork(EventPublisher.java:256)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.event.EventPublisher.access$100(EventPublisher.java:47)
2018-05-24 19:54:53.544 WARN  	at com.quest.nitro.service.event.EventPublisher$1.run(EventPublisher.java:107)
2018-05-24 19:54:53.544 WARN  	at java.lang.Thread.run(Thread.java:748)
2018-05-24 19:58:53.148 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 19:59:11.763 INFO  Executed vmMetricsCalculator (0.159 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 17.0ms, total time taken for calculating metrics = 18.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 19:59:11.763 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 19:59:11.764 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 19:59:11.764 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:59:11.764 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 19:59:11.770 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 128 observations
2018-05-24 19:59:11.771 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 19:59:11.771 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:03:52.730 INFO  Executed updateVMwareFolderService (0.005 seconds) - Update Folder Service Tree took 0.004 seconds
2018-05-24 20:03:53.160 INFO  Executed vmObjectDeletion (0.013 seconds) - no updates
2018-05-24 20:03:53.161 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:04:12.080 INFO  Executed vmMetricsCalculator (0.317 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:04:12.081 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:04:12.081 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:04:12.081 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:04:12.081 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:04:12.085 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 27 nodes, 128 observations
2018-05-24 20:04:12.086 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:04:12.086 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:08:53.161 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:09:12.323 INFO  Executed vmMetricsCalculator (0.243 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:09:12.324 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:09:12.324 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:09:12.324 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:09:12.325 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:09:12.328 INFO  Executed vSwitchMetricsCalculator (0.003 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 27 nodes, 128 observations
2018-05-24 20:09:12.329 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:09:12.329 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:10:52.364 INFO  Updated last alarm event process time to 2018-05-24 20:10:52.364
2018-05-24 20:10:52.364 INFO  Processed 4 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-05-24 19:54:52.329 to 2018-05-24 20:10:52.364
2018-05-24 20:13:52.736 INFO  Executed updateVMwareFolderService (0.005 seconds) - Update Folder Service Tree took 0.005 seconds
2018-05-24 20:13:53.174 INFO  Executed vmObjectDeletion (0.013 seconds) - no updates
2018-05-24 20:13:53.174 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:14:12.456 INFO  Executed vmMetricsCalculator (0.132 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:14:12.456 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:14:12.457 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:14:12.457 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:14:12.457 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:14:12.463 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 128 observations
2018-05-24 20:14:12.463 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:14:12.464 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:18:53.175 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:19:12.578 INFO  Executed vmMetricsCalculator (0.122 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:19:12.579 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:19:12.579 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:19:12.579 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:19:12.580 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:19:12.584 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 128 observations
2018-05-24 20:19:12.584 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:19:12.584 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:23:52.425 INFO  Executed alertSummaryService (0.0 seconds) - [VMW Virtual Machine VMware Tools(3152bcca-d62e-444a-a338-e26fb546e5f6)[1, 0, 1, 0, 0]], Page Out Rate(e00becdd-6164-49cf-a5be-a9f910e0b26d)[2, 0, 0, 0, 2]]]
2018-05-24 20:23:52.740 INFO  Executed updateVMwareFolderService (0.003 seconds) - Update Folder Service Tree took 0.003 seconds
2018-05-24 20:23:53.187 INFO  Executed vmObjectDeletion (0.013 seconds) - no updates
2018-05-24 20:23:53.188 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:24:12.785 INFO  Executed vmMetricsCalculator (0.206 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:24:12.785 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:24:12.785 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:24:12.786 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:24:12.786 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:24:12.790 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 128 observations
2018-05-24 20:24:12.791 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:24:12.791 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:25:48.857 INFO  Updated last alarm event process time to 2018-05-24 20:25:48.857
2018-05-24 20:25:48.857 INFO  Processed 4 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-05-24 20:10:52.365 to 2018-05-24 20:25:48.857
2018-05-24 20:28:53.188 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:29:13.027 INFO  Executed vmMetricsCalculator (0.242 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:29:13.028 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:29:13.028 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:29:13.028 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:29:13.029 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 20:29:13.033 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 128 observations
2018-05-24 20:29:13.034 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 20:29:13.034 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 20:33:52.144 INFO  Executed recurLookupForReservedCaches (0.0 seconds) - DNS lookup took 0.0 seconds
2018-05-24 20:33:52.744 INFO  Executed updateVMwareFolderService (0.004 seconds) - Update Folder Service Tree took 0.004 seconds
2018-05-24 20:33:53.201 INFO  Executed vmObjectDeletion (0.013 seconds) - no updates
2018-05-24 20:33:53.201 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 20:34:13.260 INFO  Executed vmMetricsCalculator (0.231 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 20:34:13.260 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 20:34:13.260 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 20:34:13.260 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
